,lat,lon,value,node,ndist
43,41.372,1.6798,0.014613432559469456,1705261989,2184.2154532651903
44,41.372,1.6801,0.015077261967637024,1705261989,2180.2744365185827
45,41.372,1.6805,0.015539759597207464,1705261989,2175.4569180141666
46,41.372,1.6809,0.01600025629861901,1705261989,2171.142051840785
47,41.372,1.6813,0.016458043392570433,1705261989,2167.33284013876
48,41.372,1.6816,0.01691237276105438,1705261989,2164.809386157267
49,41.372,1.682,0.01736245726017862,1705261989,2161.8912901109043
50,41.372,1.6824,0.017807471494075192,1705261989,2159.485365928156
51,41.372,1.6827,0.018246552989912047,386583537,2145.3179641642805
52,41.372,1.6831,0.018678803814036745,386583537,2122.5726338739605
53,41.372,1.6835,0.019103292668439034,386583537,2100.111579322259
54,41.372,1.6839,0.019533275896385715,386583537,2077.944018968379
55,41.372,1.6842,0.020003930333158514,386583537,2061.516654500927
56,41.372,1.6846,0.02046727493972674,386583537,2039.8857170452518
57,41.372,1.685,0.02092228655178934,386583537,2018.5750422665108
58,41.372,1.6853,0.021367910388099216,386583537,2002.8083642232755
59,41.372,1.6857,0.0218030643120208,386583537,1982.082977053498
60,41.372,1.6861,0.02222664381577016,386583537,1961.7066938990367
61,41.372,1.6865,0.022637527740945216,386583537,1941.6905053827188
62,41.372,1.6868,0.023034584734045304,386583537,1926.9214342055993
63,41.372,1.6872,0.023420702380379965,386583537,1907.5626335415193
64,41.372,1.6876,0.023901511583504707,386583537,1888.595464627987
65,41.372,1.6879,0.02439034003006542,386583537,1874.6342565063323
66,41.372,1.6883,0.024866211528565434,386583537,1856.3812499812177
67,41.372,1.6887,0.025327826149075,386583537,1838.553163698906
68,41.372,1.6891,0.02577388200219754,386583537,1821.1624768440806
69,41.372,1.6894,0.026203084873951184,386583537,1808.4141080275476
70,41.372,1.6898,0.026614158394029686,386583537,1791.8193935006725
71,41.372,1.6902,0.02700585458092337,386583537,1775.697196200099
72,41.372,1.6905,0.027406674342899204,386583537,1763.9234460162977
73,41.372,1.6909,0.02779232802747054,386583537,1748.6594404211971
74,41.372,1.6913,0.028155813926496322,386583537,1733.9038020032635
75,41.372,1.6917,0.02849597706903329,386583537,1719.669616958049
76,41.372,1.692,0.02881173585507616,386583537,1709.344036383295
77,41.372,1.6924,0.02917575703765184,386583537,1696.053758910379
78,41.372,1.6928,0.029540943946799472,386583537,1683.3206207884798
79,41.372,1.6931,0.029917287806601144,386583537,1674.144058132933
80,41.372,1.6935,0.030269244286748265,386583537,1662.4164364417406
81,41.372,1.6939,0.03067938108913176,386583537,1651.2804515850025
82,41.372,1.6943,0.03106608601916832,386583537,1640.748150170493
83,41.372,1.6946,0.03142731804959629,386583537,1633.252142117841
84,41.372,1.695,0.03181969854571887,386583537,1623.8041888574307
85,41.372,1.6954,0.032241611214674996,386583537,1614.991073856856
86,41.372,1.6957,0.032638123033678,386583537,1608.804154604299
87,41.372,1.6961,0.03283710366266105,386583537,1601.1268076822553
88,41.372,1.6965,0.03296484461557551,386583537,1594.111646515066
89,41.372,1.6969,0.03306128975901486,386583537,1587.7674482433372
90,41.372,1.6972,0.03319098474941555,386583537,1583.4545024666734
91,41.372,1.6976,0.033323138700609614,386583537,1578.3034597477258
92,41.372,1.698,0.033424531618428364,386583537,1573.8437348073467
93,41.372,1.6983,0.033494816334125356,386583537,1570.9561945101052
94,41.372,1.6987,0.03353375001895534,386583537,1567.7199294310785
95,41.372,1.6991,0.033541195763025326,386583537,1565.189071669255
96,41.372,1.6995,0.033518876194912776,2197679013,1543.2008541411715
97,41.372,1.6998,0.03355636922922844,2197679013,1520.908129033861
98,41.372,1.7002,0.03356174609493785,2197679013,1491.3198557993815
99,41.372,1.7006,0.03353493253784997,2197679013,1461.894887515512
100,41.372,1.7009,0.03347597099933855,2197679013,1439.9393547278341
101,41.372,1.7013,0.03341949329912993,2197679013,1410.8248475696319
102,41.372,1.7017,0.033377429044320825,2197679013,1381.9032275282236
103,41.372,1.7021,0.033341540928180056,2197679013,1353.1868623715468
104,41.372,1.7024,0.03328632077687775,2197679013,1331.7922777028505
105,41.372,1.7028,0.03319878305865894,2197679013,1303.4678671089607
106,41.372,1.7032,0.0330791617071326,2197679013,1275.3880447674285
107,41.372,1.7035,0.03292782227886335,2197679013,1254.4985745801387
108,41.372,1.7039,0.032745260283042844,2197679013,1226.8873270092402
109,41.372,1.7043,0.03253209685511983,2197679013,1199.5693924261636
110,41.372,1.7047,0.03228905456389433,2197679013,1172.5652714601595
111,41.372,1.705,0.03190259371137992,2197679013,1152.5314000299088
112,41.372,1.7054,0.03150144785645466,2197679013,1126.1309302452955
113,41.372,1.7058,0.031132342587030962,2197679013,1100.1097629681947
114,41.372,1.7061,0.030771861941484662,2197679013,1080.8592994702258
115,41.372,1.7065,0.03043110408670871,2197679013,1055.5695615124375
116,41.372,1.7069,0.030173712240659383,2197679013,1030.7403880986371
117,41.372,1.7073,0.02989041761679988,2197679013,1006.4058677545954
118,41.372,1.7076,0.029582188657271496,2197679013,988.5015977122822
119,41.372,1.708,0.0292724680475697,2197679013,965.1228352378838
120,41.372,1.7084,0.029013259791428554,2197679013,942.3466135373326
121,41.372,1.7087,0.028731106512884158,2197679013,925.68666434259
122,41.372,1.7091,0.028446796920207823,2197679013,904.0743934647572
123,41.372,1.7095,0.028237120043522405,2197679025,882.0751503812919
124,41.372,1.7099,0.02805208630314698,2197679025,857.4731312428532
125,41.372,1.7102,0.027905726523829267,2197679025,839.4195729147666
126,41.372,1.7106,0.02773603790623421,2197679025,815.9218196293065
127,41.372,1.711,0.02754356760051164,2197679025,793.1329982695148
128,41.372,1.7113,0.027328916683991285,2197679025,776.5442386108306
129,41.372,1.7117,0.027092734189328754,2197679025,755.1503745558912
130,41.372,1.7121,0.026835711195285036,2197679025,734.6506399018637
131,41.372,1.7124,0.026588366811515957,2197679025,719.9086867615623
132,41.372,1.7128,0.026347398789372575,2197679025,701.1615992549212
133,41.372,1.7132,0.02614436412985206,2197679025,683.5312722256575
134,41.372,1.7136,0.025920698595879584,2197679025,667.1062530042792
135,41.372,1.7139,0.025676935574868425,2197679025,655.633217579224
136,41.372,1.7143,0.025430118309590927,2197679025,641.5374230411968
137,41.372,1.7147,0.025198659548960316,2197679025,628.8990023674976
138,41.372,1.715,0.024972700385738553,2197679025,620.4305532229622
139,41.372,1.7154,0.02472682004778221,2197679025,610.554958929069
140,41.372,1.7158,0.024464259242104484,2197679025,602.3694756721026
141,41.372,1.7162,0.024271369082646467,2197679025,595.9437502135381
142,41.372,1.7165,0.02406377190998972,2197679025,592.3143407417315
143,41.372,1.7169,0.023834993859927073,2197679025,589.0974816875537
144,41.372,1.7173,0.023585610995685742,2197679025,587.7616425573807
145,41.372,1.7176,0.02331625705865038,2197679025,588.0025733720572
146,41.372,1.718,0.023027620788814963,2197679025,589.978413426106
147,41.372,1.7184,0.022720442762960487,2197679025,593.826886536985
148,41.372,1.7188,0.022395511742279335,2197679025,599.5119305638075
149,41.372,1.7191,0.022068593893417338,2197679025,604.950445372032
150,41.372,1.7195,0.021726377824309636,2197679025,613.7172162770113
151,41.372,1.7199,0.02140113860945376,2197679025,624.148173595004
152,41.372,1.7202,0.021059995094327107,2197679025,633.014519635078
153,41.372,1.7206,0.020703826486672638,2197679025,646.1571787109156
154,41.372,1.721,0.020333542606326332,2197679025,660.7262352728345
155,41.372,1.7214,0.019950077708161713,2197679025,676.6295568498869
156,41.372,1.7217,0.019554384114968126,2197679025,689.3774041134488
157,41.372,1.7221,0.019147425771275667,2197679025,707.3960708176464
158,41.372,1.7225,0.018730171830439814,2197679025,726.5022625978964
159,41.372,1.7228,0.018303590384268095,2197679025,741.4952047404796
160,41.372,1.7232,0.01790944268385876,2197679025,762.3064158742469
161,41.372,1.7236,0.017516032360825263,2197679025,783.9868274127945
162,41.372,1.724,0.017113878737930407,2197679025,806.4663416867814
163,41.372,1.7243,0.01672043477556819,2197679025,823.811125191417
164,41.372,1.7247,0.016356981187195994,2197679025,847.5358288471596
165,41.372,1.7251,0.015984813438437467,2197679025,871.8930744139759
166,41.372,1.7254,0.015610738570710735,2197679025,890.5449432291074
167,41.372,1.7258,0.015272942239095233,2197679025,915.8877902951647
168,41.372,1.7262,0.014941953418970916,2197679025,941.7318799695388
169,41.372,1.7266,0.014602898787083948,2197679025,968.0370674346461
170,41.372,1.7269,0.014256522735170349,2197679025,988.0464236227733
171,41.372,1.7273,0.013930780841268331,2197679025,1015.0724909448525
172,41.372,1.7277,0.013617186816278697,2197679025,1042.4667521540077
173,41.372,1.728,0.013296386246803795,2197679025,1063.236969646665
174,41.372,1.7284,0.012993678129146416,2197679025,1091.2090622580201
175,41.372,1.7288,0.01272420330253976,2197679025,1119.4775220233157
176,41.372,1.7292,0.01244691308308647,2197679025,1148.0204562230124
177,41.372,1.7295,0.012162400333757194,2197679025,1169.5956997049295
178,41.372,1.7299,0.011871245547132413,1540591263,1196.7039257189099
179,41.372,1.7303,0.011607644833066746,1540591263,1220.9588384054437
180,41.372,1.7306,0.011342773814889658,1540591263,1239.4285103398831
181,41.372,1.731,0.011071317642896854,1540591263,1264.4061684288336
182,41.372,1.7314,0.010793793419040288,1540591263,1289.764048521448
183,41.372,1.7318,0.010510705779556697,1540591263,1315.480162729407
184,41.372,1.7321,0.010222545845525746,1540591263,1334.9898967836089
185,41.372,1.7325,0.00992979034443701,1540591263,1361.2841398656046
186,41.372,1.7329,0.009632900890008829,1540591263,1387.8830678265238
187,41.372,1.7332,0.009332323407618259,1540591263,1408.0218333044056
188,41.372,1.7336,0.009028487692986163,1540591263,1435.1132745618206
189,41.372,1.734,0.008721807092174572,1540591263,1462.464753132684
190,41.372,1.7344,0.008412678291458461,1540591263,1490.0619494020393
191,41.372,1.7347,0.008101481206203588,1540591263,1510.9130037652412
192,41.372,1.7351,0.007788578958491767,1540591263,1538.9084739151976
193,41.372,1.7355,0.007474317933866163,1540591263,1567.1148307615272
194,41.372,1.7358,0.007159027908207263,1540591263,1588.4012376549397
195,41.372,1.7362,0.006843022236383423,1540591263,1616.9501602462285
196,41.372,1.7366,0.006526598094939676,1540591263,1645.6808819498406
197,41.372,1.737,0.006210036771688279,1540591263,1674.5840454472836
198,41.372,1.7373,0.0058936039956398074,1540591263,1696.3692826188226
199,41.372,1.7377,0.0055775503012614365,1540591263,1725.5534272466828
200,41.3718,1.6638,0.0002760779048136,1705261989,2722.0034480183754
201,41.3718,1.6642,0.0005190076959564491,1705261989,2701.387431067498
202,41.3718,1.6645,0.0007629560934994958,1705261989,2686.093852402264
203,41.3718,1.6649,0.001007819880252347,1705261989,2665.9317168112016
204,41.3718,1.6653,0.0012576060429676124,1705261989,2646.0371282016836
205,41.3718,1.6657,0.0015312105887185902,1705261989,2626.416166429317
206,41.3718,1.666,0.0018066132525304255,1705261989,2611.883725548697
207,41.3718,1.6664,0.002083715330450731,1705261989,2592.7565339502007
208,41.3718,1.6668,0.0023624100853090746,1705261989,2573.920185872171
209,41.3718,1.6671,0.0026425824126689434,1705261989,2559.9876566750268
210,41.3718,1.6675,0.0029241085086800225,1705261989,2541.675812202112
211,41.3718,1.6679,0.0032068555419012337,1705261989,2523.6726999924367
212,41.3718,1.6683,0.0034906813313824218,1705261989,2505.984973895872
213,41.3718,1.6686,0.0037766006426741537,1705261989,2492.930194337468
214,41.3718,1.669,0.0040769281808724364,1705261989,2475.810614659966
215,41.3718,1.6694,0.004378521838407063,1705261989,2459.0250661273426
216,41.3718,1.6697,0.004681212178503671,1705261989,2446.6592535331724
217,41.3718,1.6701,0.004984817981594062,1705261989,2430.474857349167
218,41.3718,1.6705,0.005297569220604437,1705261989,2414.6435330860186
219,41.3718,1.6709,0.005626054424042427,1705261989,2399.1722701599233
220,41.3718,1.6712,0.005969164768984942,1705261989,2387.8093295640747
221,41.3718,1.6716,0.006315252346850924,1705261989,2372.9850478925205
222,41.3718,1.672,0.006662957910555958,1705261989,2358.5401228421674
223,41.3718,1.6723,0.007012055121331152,1705261989,2347.959600618491
224,41.3718,1.6727,0.007362301079564001,1705261989,2334.1954101609726
225,41.3718,1.6731,0.007713971179428782,1705261989,2320.82980200341
226,41.3718,1.6735,0.0080849353239176,1705261989,2307.8697011074255
227,41.3718,1.6738,0.00845723870465909,1705261989,2298.419874128506
228,41.3718,1.6742,0.008830594064907432,1705261989,2286.185897595653
229,41.3718,1.6746,0.009219188261582445,1705261989,2274.376140684929
230,41.3718,1.6749,0.009618639548699315,1705261989,2265.801216449728
231,41.3718,1.6753,0.010019482364916047,1705261989,2254.7497591919605
232,41.3718,1.6757,0.010421377407387964,1705261989,2244.140510544218
233,41.3718,1.6761,0.010823960965763452,1705261989,2233.979770708419
234,41.3718,1.6764,0.01122684427822959,1705261989,2226.6572534907723
235,41.3718,1.6768,0.01163713337298703,1705261989,2217.2960926673672
236,41.3718,1.6772,0.01206042451260117,1705261989,2208.3999255059775
237,41.3718,1.6775,0.012483795561502467,1705261989,2202.0363535205406
238,41.3718,1.6779,0.012909250671052292,1705261989,2193.9673707266397
239,41.3718,1.6783,0.013351312222890134,1705261989,2186.3783697668514
240,41.3718,1.6787,0.013820377231328108,1705261989,2179.274365044551
241,41.3718,1.679,0.01430032748929888,1705261989,2174.2675122550418
242,41.3718,1.6794,0.014784295063628897,1705261989,2168.0235354761844
243,41.3718,1.6798,0.015268527846126805,1705261989,2162.276974926214
244,41.3718,1.6801,0.015752412591576895,1705261989,2158.295886961649
245,41.3718,1.6805,0.01623529349564252,1705261989,2153.4291849908986
246,41.3718,1.6809,0.01671647152239316,1705261989,2149.070078953548
247,41.3718,1.6813,0.017195203988045877,1705261989,2145.2216631678116
248,41.3718,1.6816,0.01767070444202224,1705261989,2142.6721608706885
249,41.3718,1.682,0.018142142888783977,1705261989,2139.7238658344563
250,41.3718,1.6824,0.018608646395857926,1705261989,2137.292980726302
251,41.3718,1.6827,0.019069300134852106,386583537,2129.1834234617054
252,41.3718,1.6831,0.019523148902936608,386583537,2106.263794264826
253,41.3718,1.6835,0.01996919917202947,386583537,2083.626871346409
254,41.3718,1.6839,0.020406421711579838,386583537,2061.2819687379283
255,41.3718,1.6842,0.020845722424057935,386583537,2044.7206939877058
256,41.3718,1.6846,0.021331310614556474,386583537,2022.9100982287257
257,41.3718,1.685,0.021808471290172854,386583537,2001.4186124588043
258,41.3718,1.6853,0.022276071877480857,386583537,1985.5156534078435
259,41.3718,1.6857,0.022732947181078746,386583537,1964.6077827811512
260,41.3718,1.6861,0.023177904672524906,386583537,1944.048280802855
261,41.3718,1.6865,0.023609730632952495,386583537,1923.8483161917854
262,41.3718,1.6868,0.024027197156575142,386583537,1908.9411627862708
263,41.3718,1.6872,0.024429070001755968,386583537,1889.3980845942488
264,41.3718,1.6876,0.02488908920255825,386583537,1870.2466492029253
265,41.3718,1.6879,0.025402538136515856,386583537,1856.1473901598038
266,41.3718,1.6883,0.02590256557317321,386583537,1837.7107156073394
267,41.3718,1.6887,0.02638775762745474,386583537,1819.699662642373
268,41.3718,1.6891,0.02685669534460214,386583537,1802.1269927190926
269,41.3718,1.6894,0.02730796544041614,386583537,1789.2429613365196
270,41.3718,1.6898,0.027740171664365893,386583537,1772.4687144889494
271,41.3718,1.6902,0.028151946583986013,386583537,1756.1688303516705
272,41.3718,1.6905,0.02857597247850931,386583537,1744.2632322558295
273,41.3718,1.6909,0.028981525738849087,386583537,1728.8256053593116
274,41.3718,1.6913,0.029363571226847685,386583537,1713.8991720059114
275,41.3718,1.6917,0.0297208333716078,386583537,1699.4974014602863
276,41.3718,1.692,0.03005211308850948,386583537,1689.0484753129845
277,41.3718,1.6924,0.030405062286740562,386583537,1675.5971864448377
278,41.3718,1.6928,0.030785506630779343,386583537,1662.7073579558364
279,41.3718,1.6931,0.031174020131917866,386583537,1653.416365740129
280,41.3718,1.6935,0.03154233296824884,386583537,1641.5406297065824
281,41.3718,1.6939,0.03196521609359551,386583537,1630.2620179511082
282,41.3718,1.6943,0.03236923651411551,386583537,1619.5930053836526
283,41.3718,1.6946,0.03274482714697187,386583537,1611.9986026940844
284,41.3718,1.695,0.03312745004181076,386583537,1602.425313238659
285,41.3718,1.6954,0.033554930766089563,386583537,1593.4939352402296
286,41.3718,1.6957,0.03392066108142909,386583537,1587.2232040793435
287,41.3718,1.6961,0.034168415953085104,386583537,1579.4409359697538
288,41.3718,1.6965,0.034327588855556854,386583537,1572.3290013819317
289,41.3718,1.6969,0.03443886408549973,386583537,1565.896533835316
290,41.3718,1.6972,0.03455164148631063,386583537,1561.523168035855
291,41.3718,1.6976,0.03469432147151065,386583537,1556.2995225586767
292,41.3718,1.698,0.034803466762930446,386583537,1551.7765468140447
293,41.3718,1.6983,0.03487910734319917,386583537,1548.847857862184
294,41.3718,1.6987,0.03492118248849615,386583537,1545.5652906443165
295,41.3718,1.6991,0.03492965411535645,386583537,1542.9980869098558
296,41.3718,1.6995,0.03492113002707951,2197679013,1533.2851830675017
297,41.3718,1.6998,0.03496152573897466,2197679013,1510.8460885737297
298,41.3718,1.7002,0.03496772421781394,2197679013,1481.0567189340345
299,41.3718,1.7006,0.03493964630010323,2197679013,1451.4236071504665
300,41.3718,1.7009,0.034877330122084084,2197679013,1429.3071659647028
301,41.3718,1.7013,0.03482593956611338,2197679013,1399.9714728322215
302,41.3718,1.7017,0.0347722681726571,2197679013,1370.8207965185645
303,41.3718,1.7021,0.03474208925467929,2197679013,1341.8671949754066
304,41.3718,1.7024,0.03468340090718758,2197679013,1320.2891269744248
305,41.3718,1.7028,0.03458993577280354,2197679013,1291.712413416181
306,41.3718,1.7032,0.034461692445581456,2197679013,1263.3712520490978
307,41.3718,1.7035,0.03429854501220812,2197679013,1242.2796653423702
308,41.3718,1.7039,0.034099757774397346,2197679013,1214.3905450243606
309,41.3718,1.7043,0.033862025366622674,2197679013,1186.7849030612556
310,41.3718,1.7047,0.03356909401325631,2197679013,1159.4829872806454
311,41.3718,1.705,0.033179624009175526,2197679013,1139.2190161738927
312,41.3718,1.7054,0.03277742666707552,2197679013,1112.502595894231
313,41.3718,1.7058,0.03240442850138922,2197679013,1086.1548997743291
314,41.3718,1.7061,0.03203150080070585,2197679013,1066.6525544454553
315,41.3718,1.7065,0.03168505472629004,2197679013,1041.0176654329493
316,41.3718,1.7069,0.031416544063363396,2197679013,1015.8327957682898
317,41.3718,1.7073,0.03112001006132271,2197679013,991.1322512919111
318,41.3718,1.7076,0.030796742046496527,2197679013,972.946898743758
319,41.3718,1.708,0.030448010180553275,2197679013,949.1850218903367
320,41.3718,1.7084,0.03017045203197783,2197679013,926.0168060932974
321,41.3718,1.7087,0.029874658083807935,2197679013,909.0575834282101
322,41.3718,1.7091,0.02957666193337901,2197679013,887.0401776652986
323,41.3718,1.7095,0.029357394960348532,2197679013,865.750105388056
324,41.3718,1.7099,0.02918544382440669,2197679025,842.3866342037201
325,41.3718,1.7102,0.029032884042181642,2197679025,824.0025460478907
326,41.3718,1.7106,0.0288557564262972,2197679025,800.052043724803
327,41.3718,1.711,0.028654667879585382,2197679025,776.7977195741662
328,41.3718,1.7113,0.028430280983955416,2197679025,759.8523663580571
329,41.3718,1.7117,0.028183307524913617,2197679025,737.9746957662217
330,41.3718,1.7121,0.027914502030607174,2197679025,716.9839832361691
331,41.3718,1.7124,0.02765684751520822,2197679025,701.8710144048223
332,41.3718,1.7128,0.02741626588482229,2197679025,682.6286764813925
333,41.3718,1.7132,0.027205068170603752,2197679025,664.5067695246812
334,41.3718,1.7136,0.026972246261926902,2197679025,647.5993601219466
335,41.3718,1.7139,0.026721688036780177,2197679025,635.7743686020572
336,41.3718,1.7143,0.026481286568488638,2197679025,621.2280907429431
337,41.3718,1.7147,0.026242092384987484,2197679025,608.1677247132583
338,41.3718,1.715,0.026007086850916183,2197679025,599.4064272686882
339,41.3718,1.7154,0.02577614271290575,2197679025,589.1785079058008
340,41.3718,1.7158,0.025561488238024753,2197679025,580.6917521405306
341,41.3718,1.7162,0.025366935416930237,2197679025,574.0233928412842
342,41.3718,1.7165,0.02514949385625472,2197679025,570.2544757389911
343,41.3718,1.7169,0.024909712366143016,2197679025,566.9124448263824
344,41.3718,1.7173,0.024648204802110413,2197679025,565.5242000101216
345,41.3718,1.7176,0.02436564785826574,2197679025,565.7746013196215
346,41.3718,1.718,0.02406277833195307,2197679025,567.8277984304848
347,41.3718,1.7184,0.023740389828847165,2197679025,571.825380288254
348,41.3718,1.7188,0.02340593606620404,2197679025,577.726985792141
349,41.3718,1.7191,0.023062889420475297,2197679025,583.368645641869
350,41.3718,1.7195,0.02270614399975698,2197679025,592.4548841574565
351,41.3718,1.7199,0.02236483007223458,2197679025,603.2536369594255
352,41.3718,1.7202,0.02200681216909212,2197679025,612.4225863233528
353,41.3718,1.7206,0.02163303988223024,2197679025,625.9977583457155
354,41.3718,1.721,0.021244496518177423,2197679025,641.0252025986492
355,41.3718,1.7214,0.020842192133227362,2197679025,657.4053353729925
356,41.3718,1.7217,0.02042715633733816,2197679025,670.5188115263899
357,41.3718,1.7221,0.020000431001110087,2197679025,689.0308771676832
358,41.3718,1.7225,0.019563063001706665,2197679025,708.6324650101088
359,41.3718,1.7228,0.019121117081091783,2197679025,723.9956071851608
360,41.3718,1.7232,0.01871895111467289,2197679025,745.2956919679755
361,41.3718,1.7236,0.018306834268204446,2197679025,767.4568687574707
362,41.3718,1.724,0.017889454903141682,2197679025,790.4067117843342
363,41.3718,1.7243,0.01750779039929125,2197679025,808.0963226498791
364,41.3718,1.7247,0.0171267129269482,2197679025,832.2691870861569
365,41.3718,1.7251,0.01673820317952351,2197679025,857.0604882721684
366,41.3718,1.7254,0.016367313865993747,2197679025,876.0282782636266
367,41.3718,1.7258,0.01601397157387903,2197679025,901.779259885535
368,41.3718,1.7262,0.01566710418119484,2197679025,928.0164171450897
369,41.3718,1.7266,0.015311997815929889,2197679025,954.6996674922339
370,41.3718,1.7269,0.014953196331739835,2197679025,974.9828443329627
371,41.3718,1.7273,0.014632828694567064,2197679025,1002.3612820803559
372,41.3718,1.7277,0.014304409109793328,2197679025,1030.0937241672814
373,41.3718,1.728,0.013974609824990677,2197679025,1051.1085287935434
374,41.3718,1.7284,0.013700237586944386,2197679025,1079.3950567346135
375,41.3718,1.7288,0.013417247112109685,2197679025,1107.9650650562512
376,41.3718,1.7292,0.013126283641394737,2197679025,1136.7971806559176
377,41.3718,1.7295,0.012827979680004582,1540591263,1157.2596572909579
378,41.3718,1.7299,0.012540588282229176,1540591263,1181.3813404157543
379,41.3718,1.7303,0.012270151073413978,1540591263,1205.9445472351053
380,41.3718,1.7306,0.011992471453633198,1540591263,1224.6407382863354
381,41.3718,1.731,0.011708110923679155,1540591263,1249.9140197033526
382,41.3718,1.7314,0.01141761782004241,1540591263,1275.560111426422
383,41.3718,1.7318,0.01112152608067054,1540591263,1301.5569758956653
384,41.3718,1.7321,0.010820354210285914,1540591263,1321.2723740589638
385,41.3718,1.7325,0.010514604430082172,1540591263,1347.8343330468258
386,41.3718,1.7329,0.010204761996763767,1540591263,1374.6936075553128
387,41.3718,1.7332,0.009891294676252334,1540591263,1395.0228531656192
388,41.3718,1.7336,0.009574652357901586,1540591263,1422.3619881761615
389,41.3718,1.734,0.009255266795695322,1540591263,1449.9541069921736
390,41.3718,1.7344,0.008933551463611302,1540591263,1477.785039096574
391,41.3718,1.7347,0.008609901513089555,1540591263,1498.8069608975331
392,41.3718,1.7351,0.008284693821321144,1540591263,1527.0244774261275
393,41.3718,1.7355,0.007958287119855493,1540591263,1555.4464393531835
394,41.3718,1.7358,0.0076310221937963,1540591263,1576.8904309378
395,41.3718,1.7362,0.007303222142607674,1540591263,1605.6441204207435
396,41.3718,1.7366,0.006975192694275493,1540591263,1634.573667385241
397,41.3718,1.737,0.006647222565259544,1540591263,1663.6698979016082
398,41.3718,1.7373,0.006319583859326089,1540591263,1685.5962662195582
399,41.3718,1.7377,0.005993810208729403,1540591263,1714.9638383871036
400,41.3715,1.6638,0.0005549208061999578,1705261989,2695.9482346278696
401,41.3715,1.6642,0.0008044412303353473,1705261989,2675.1313332155696
402,41.3715,1.6645,0.0010551106544781847,1705261989,2659.686711103323
403,41.3715,1.6649,0.0013068253638885913,1705261989,2639.322761324244
404,41.3715,1.6653,0.001559474647534242,1705261989,2619.2259765589406
405,41.3715,1.6657,0.0018173939264397635,1705261989,2599.402553421205
406,41.3715,1.666,0.0021001336017430748,1705261989,2584.7181664982254
407,41.3715,1.6664,0.0023847381890144174,1705261989,2565.3883506709544
408,41.3715,1.6668,0.0026711011610818197,1705261989,2546.349469320945
409,41.3715,1.6671,0.002959107252971735,1705261989,2532.265185399071
410,41.3715,1.6675,0.0032486320965329917,1705261989,2513.751314356273
411,41.3715,1.6679,0.003539541857729227,1705261989,2495.5466760406916
412,41.3715,1.6683,0.003831692879001498,1705261989,2477.658086741511
